source_file,timestamp,ipc,l2_cache_hits,l2_cache_misses,l3_cache_hits,l3_cache_misses,l2_miss_rate,l3_miss_rate,memory_bandwidth,cpu_usage_overall,cpu_temperature,cpu_power,cpu_frequency,dvfs_level,dvfs_applied
SWdisable_cpuintensive.json,2025-11-19T07:16:59.285334,1.9498289809110403,50810,3871,33275,702,0.071,0.021,15135.4,16.0,66.2,43.0,3101.9,High,True
SWdisable_cpuintensive.json,2025-11-19T07:17:07.779373,1.602910581903801,64543,1334,37869,1097,0.02,0.028,16039.4,12.7,53.8,53.4,2691.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:16.330658,1.5098805374648667,54046,4629,33559,1237,0.079,0.036,16906.4,7.9,74.2,41.6,1927.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:24.796796,1.191669964737641,64634,4390,48657,1802,0.064,0.036,10393.7,13.3,69.3,27.1,2600.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:33.378934,1.6473989061315542,53561,1704,34267,2921,0.031,0.079,19749.4,3.8,54.6,34.9,3588.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:17:41.788800,0.9145446391308071,60062,2182,43582,1816,0.035,0.04,15300.2,5.3,79.0,29.5,3190.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:17:50.256097,0.6908581044869752,60171,4437,55329,1052,0.069,0.019,12658.7,0.0,70.7,42.1,3145.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:17:58.660559,1.823610074468308,50161,2367,50329,627,0.045,0.012,11025.3,5.9,53.1,35.2,2651.4,High,True
SWdisable_cpuintensive.json,2025-11-19T07:18:07.155587,0.6287497917090155,59540,1566,40068,2412,0.026,0.057,21215.8,0.0,78.4,48.2,3265.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:18:15.676957,1.5097620587798666,69295,2685,59898,2681,0.037,0.043,17547.7,0.0,79.5,60.1,2614.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:24.139588,1.426481245688324,73939,1961,51364,1882,0.026,0.035,16777.5,0.0,80.7,47.8,2928.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:32.537822,1.4621137696618567,50111,2928,43514,565,0.055,0.013,15495.2,0.0,57.0,35.8,1882.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:40.931425,1.5112252782544189,76941,1260,35990,1987,0.016,0.052,18364.8,0.0,76.7,60.7,2623.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:49.319402,1.5480206774806657,65238,2747,49114,2886,0.04,0.056,18780.1,10.2,71.3,32.9,3468.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:18:57.687119,1.0764870588456787,77286,1358,57144,1133,0.017,0.019,12410.0,10.7,74.7,45.5,3393.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:06.142888,1.6981984603401956,62510,3661,48407,1845,0.055,0.037,20332.0,2.0,63.8,48.5,3184.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:14.581022,1.368928581204439,79514,2034,45782,2892,0.025,0.059,15955.7,12.5,81.8,48.6,2115.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:23.179642,1.180192434709923,62733,3512,39659,1307,0.053,0.032,24542.2,0.0,82.0,57.3,3463.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:31.616488,0.846630070416142,65674,4105,39767,2854,0.059,0.067,13243.5,13.2,81.3,48.2,2252.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:19:40.142322,1.2443812914142875,71766,4110,53914,1896,0.054,0.034,11180.1,15.5,55.0,47.0,2332.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:48.648681,1.6565184713314858,55266,4018,55266,2658,0.068,0.046,19197.8,12.5,75.3,39.3,2895.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:19:57.049316,1.629355393218226,51651,3709,46981,2460,0.067,0.05,15504.1,3.4,67.5,58.8,2981.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:05.458046,1.589753022129996,58814,1634,59689,1021,0.027,0.017,16324.7,7.3,81.8,37.5,2703.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:13.853601,0.9770614558479437,65670,3237,57383,2937,0.047,0.049,11526.0,0.0,57.8,63.0,2548.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:22.276302,1.434581789595422,74510,4226,44438,2433,0.054,0.052,21008.9,0.0,78.8,62.2,3168.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:30.686342,1.4694722488746796,52795,4909,57545,918,0.085,0.016,19090.2,2.0,81.6,36.1,3317.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:39.118316,0.9053361349083145,66464,3199,53461,2078,0.046,0.037,18153.4,0.0,58.5,36.1,2249.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:47.511728,0.9860936599253478,63806,2454,47064,563,0.037,0.012,19480.8,1.9,66.2,47.9,3227.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:20:55.929334,0.9073558616161019,63575,1474,46547,2431,0.023,0.05,17661.9,3.6,70.9,42.2,3041.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:04.328596,1.5702572703071431,74422,1245,49777,809,0.016,0.016,12169.5,12.8,72.4,59.6,2643.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:12.782653,0.6413039469461224,56332,4165,30062,1719,0.069,0.054,11056.1,2.1,60.6,38.7,1931.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:21:21.339109,0.7908521856888993,71965,2402,34780,1062,0.032,0.03,17261.7,12.3,58.8,55.8,2872.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:21:29.855787,1.3601896914045741,71534,4155,57827,2619,0.055,0.043,20732.3,2.0,60.7,55.6,1991.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:38.372445,1.104999224258194,56545,1280,53265,609,0.022,0.011,18489.2,11.8,65.7,62.5,2433.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:46.890245,1.2264724498575967,73980,3349,55596,1871,0.043,0.033,16955.6,0.0,55.7,57.1,2432.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:21:55.323430,1.7422221844928163,55894,4906,42674,1004,0.081,0.023,14693.9,13.0,60.6,60.7,3385.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:03.754340,1.0064558317571488,60191,2773,42033,1574,0.044,0.036,23381.7,2.0,52.4,31.0,3239.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:12.137117,0.7528808607681146,78004,1083,34669,2549,0.014,0.068,24133.7,0.0,79.6,58.8,2933.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:22:20.676287,1.8252377115390683,77575,1991,36190,1884,0.025,0.049,11142.8,1.8,51.0,33.6,2528.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:29.127029,1.2262497133965016,75357,1738,59669,968,0.023,0.016,20790.0,0.0,78.1,44.8,2346.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:37.516257,0.7067312641779742,53950,2308,53665,2172,0.041,0.039,23744.8,12.5,82.3,38.1,2225.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:22:45.967019,1.065561026577422,60270,1072,36481,2006,0.017,0.052,12695.0,0.0,84.5,45.9,2331.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:22:54.422744,1.4799217056094283,61426,3472,36462,2706,0.053,0.069,17402.2,0.0,55.7,36.0,1884.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:23:02.833128,0.6414217750855962,65874,1960,53460,2870,0.029,0.051,10716.2,10.4,52.2,31.1,3002.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:23:11.285896,1.7652793821855413,59716,3814,40204,2150,0.06,0.051,19650.8,0.0,66.4,57.1,3230.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:23:19.735502,1.7110697935784258,59268,2876,31932,831,0.046,0.025,18866.0,0.0,83.7,33.7,3567.9,High,True
SWdisable_cpuintensive.json,2025-11-19T07:23:28.236676,1.3565869361814302,74992,1429,45503,2388,0.019,0.05,23740.6,29.2,78.3,54.9,2862.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:26:55.049232,1.6134487052051694,55766,2300,30819,1655,0.04,0.051,16908.7,3.7,53.0,38.3,2584.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:03.562827,1.8240617603842377,50233,3947,43072,1614,0.073,0.036,24864.7,85.4,79.8,46.5,3023.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:12.258558,1.335609063940222,61401,3974,42383,1521,0.061,0.035,12789.6,11.5,60.1,63.6,2722.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:20.707362,1.3775276410399098,72691,2048,41629,1267,0.027,0.03,10212.1,3.9,67.9,39.5,3307.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:29.136094,1.9002050494292586,52753,1385,56139,2563,0.026,0.044,16270.1,1.7,77.7,53.4,3245.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:37.573858,1.1967900230859565,69702,3693,30748,1275,0.05,0.04,12900.0,5.9,63.7,41.5,2312.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:46.031498,1.52863465344205,62193,1975,31253,895,0.031,0.028,12408.8,20.0,82.6,56.4,2682.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:27:54.677495,1.438249737929884,76939,2262,51964,564,0.029,0.011,16997.0,17.9,56.3,46.2,2376.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:03.222498,0.9254166582738661,66889,2972,56213,530,0.043,0.009,19693.6,1.9,66.1,31.0,1813.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:28:11.715961,1.9561991817430247,78622,4839,39500,1690,0.058,0.041,10996.4,16.0,71.2,39.1,2826.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:20.178152,1.6872807406772719,55116,2435,41855,2658,0.042,0.06,19157.2,8.9,80.5,38.1,2954.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:28.631379,1.8513521334446335,77702,2518,58886,1219,0.031,0.02,16303.8,67.2,62.2,39.0,3165.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:37.190808,1.9562805881058738,73778,4932,54748,2231,0.063,0.039,22172.0,16.7,69.2,32.6,3315.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:28:45.816104,0.7946541338230875,68805,2784,52010,921,0.039,0.017,10371.5,6.0,79.7,58.1,3131.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:28:54.383378,1.785590759324418,63475,2083,46739,1260,0.032,0.026,24898.0,16.7,81.5,55.3,2760.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:29:03.170089,1.0607305529027018,62934,3649,52849,2057,0.055,0.037,23255.9,16.1,80.3,29.7,3550.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:29:11.710193,0.5979795112380426,73022,4537,33847,837,0.058,0.024,18804.6,18.0,83.1,29.5,3083.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:29:20.179740,0.8818610765268435,60091,4246,39526,1614,0.066,0.039,18352.4,13.6,54.5,33.7,1893.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:29:28.653737,1.248021912785582,61571,3715,43968,1867,0.057,0.041,21603.3,0.0,61.0,54.7,2973.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:29:37.139346,1.7830287459009617,78032,4113,45519,859,0.05,0.019,20212.6,1.9,62.6,48.3,3115.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:15.119708,1.6735221498020387,78637,3865,59806,930,0.047,0.015,12023.0,39.4,73.4,48.6,2283.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:23.651928,1.9303418990817707,66473,2559,59582,1651,0.037,0.027,17560.8,9.6,66.4,47.9,2456.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:32.057293,1.1290631418511274,65674,1092,31543,2714,0.016,0.079,14015.7,0.0,69.9,33.8,2959.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:40.544710,1.75889914036403,64700,3274,34960,2381,0.048,0.064,22256.3,12.2,69.2,44.3,3275.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:48.928051,1.1482676856934548,55942,1881,45046,1971,0.033,0.042,19974.0,2.0,83.8,64.2,2836.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:30:57.382996,1.7384768481033772,62656,2207,51719,2547,0.034,0.047,14087.8,11.8,52.9,27.1,2968.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:05.915998,1.6297613301817604,63474,4409,33768,1012,0.065,0.029,16220.1,0.0,65.4,33.5,2603.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:14.390179,1.7640801427361334,61092,3329,32406,1707,0.052,0.05,23611.2,28.8,82.1,44.2,2294.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:22.828313,0.927111895503169,72066,2966,36330,2889,0.04,0.074,18553.2,4.2,79.7,53.4,2895.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:31:31.312195,1.8219946907903815,62038,3910,53463,806,0.059,0.015,12015.9,13.3,80.3,52.8,3236.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:39.839587,1.588718825177946,74320,3051,46443,2949,0.039,0.06,22788.6,0.0,70.1,30.6,3225.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:48.281545,1.8228629338255273,71477,1290,31817,2248,0.018,0.066,12113.0,4.1,84.2,56.3,2666.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:31:56.738402,1.7282249131085112,51029,4520,55688,2651,0.081,0.045,18627.9,0.0,56.9,59.7,2626.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:05.150251,1.4488160115447049,50897,4143,41314,2810,0.075,0.064,11194.3,6.0,50.3,55.1,2980.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:13.618383,0.500239740461528,78515,3528,39319,1194,0.043,0.029,20756.4,6.0,83.9,25.3,2106.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:32:22.144218,0.5461765699321683,78839,3490,43939,2907,0.042,0.062,19021.9,1.9,72.8,36.3,2964.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:32:30.619741,1.4739714297249995,63616,3222,51593,1659,0.048,0.031,12329.3,13.0,79.1,50.3,2820.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:39.177750,1.3687704538798415,71516,3707,57385,2397,0.049,0.04,17218.7,0.0,52.7,51.6,3165.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:32:47.705217,0.9036136394306924,73411,2799,39520,1508,0.037,0.037,19309.0,15.5,56.0,43.7,2137.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:32:56.271284,1.0985254896330718,78047,3143,30580,2069,0.039,0.063,15555.1,0.0,60.9,39.9,3559.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:04.790481,1.1684671713965984,57223,2373,48062,980,0.04,0.02,20083.0,12.3,53.8,46.4,2480.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:13.342243,0.802147166421149,68505,3228,48135,2266,0.045,0.045,17676.0,7.4,78.0,29.4,3565.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:33:21.890169,1.7599023307743566,71938,1087,46700,961,0.015,0.02,12292.5,14.3,63.6,26.3,1991.4,High,True
SWdisable_cpuintensive.json,2025-11-19T07:33:30.442347,0.9863353376837378,64009,4574,57686,2222,0.067,0.037,21250.0,4.1,58.8,40.9,2370.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:39.023072,1.2755984241104639,56116,1654,50093,2651,0.029,0.05,15760.2,13.6,60.2,25.5,2912.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:47.485508,1.0176180142303022,71070,1111,59530,1086,0.015,0.018,16018.1,0.0,72.2,33.6,2770.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:33:55.949499,1.8281875885324805,76387,4573,55123,1860,0.056,0.033,11067.7,10.9,79.1,45.0,1866.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:04.370865,1.353690328291873,75166,2949,40869,2676,0.038,0.061,22154.6,1.9,57.0,31.6,2461.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:12.792558,1.9208685626353967,73609,1542,54584,1111,0.021,0.02,17668.1,0.0,56.5,37.5,2381.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:21.248693,1.7896000547696884,51637,2961,40808,1119,0.054,0.027,12630.0,20.7,75.3,37.6,2766.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:29.699775,1.710502870752375,70370,3529,35179,2341,0.048,0.062,11049.4,7.5,82.5,61.6,2581.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:34:38.118772,0.7876604978474897,58392,1858,51100,1642,0.031,0.031,10141.1,10.0,79.3,44.1,3322.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:34:46.632090,0.5710971273355382,63670,3912,58654,2883,0.058,0.047,10645.8,17.0,78.9,53.4,2921.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:34:55.043881,1.3670643958880193,72086,2331,46120,781,0.031,0.017,24288.8,15.0,63.0,60.2,3434.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:03.610855,0.9258792314007867,70000,3371,31744,1188,0.046,0.036,17946.9,0.0,51.3,37.0,2988.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:35:12.185089,0.5090213878821966,66935,4548,43793,2162,0.064,0.047,11213.1,12.5,50.1,53.8,1923.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:35:20.753355,1.681716497797903,67504,2334,57930,2519,0.033,0.042,19144.6,7.3,74.0,51.3,3353.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:29.268313,1.6026031523177515,72811,4626,32874,1871,0.06,0.054,16954.2,12.2,69.7,41.7,3154.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:37.690686,1.6175521949913572,52523,2581,46830,2428,0.047,0.049,16480.6,1.7,68.9,26.6,2360.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:46.121348,1.698416891577203,63438,3259,54582,682,0.049,0.012,15991.0,20.7,61.8,26.0,2799.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:35:54.583946,1.838913856148786,75546,1945,32486,1055,0.025,0.031,21956.5,2.1,56.3,63.9,3589.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:36:03.041736,1.704724984957151,68561,3262,42249,1051,0.045,0.024,21668.5,4.1,56.6,58.6,1951.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:36:11.500107,1.7200433146361507,72742,1546,39739,638,0.021,0.016,22485.9,0.0,50.3,30.5,2050.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:36:19.955519,1.113105343976101,76628,4986,59981,547,0.061,0.009,10416.1,3.7,79.0,47.9,3321.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:36:28.378253,0.9491032325794788,72266,2044,58535,2221,0.028,0.037,18650.6,0.0,67.7,37.3,3492.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:36:36.880895,1.8588225524570572,65094,4227,55236,2472,0.061,0.043,23245.6,0.0,61.1,33.7,3044.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:36:45.386871,1.7764693333820296,60579,3128,44549,1168,0.049,0.026,18308.1,14.3,67.6,59.9,3164.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:36:53.902092,1.8841674020778485,79036,3608,48635,1265,0.044,0.025,16035.6,3.7,81.0,62.8,3140.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:37:02.416065,1.0212377203388354,66411,1461,59773,2396,0.022,0.039,10944.7,14.5,73.5,62.5,2662.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:37:11.129910,0.6857828229571824,65562,3051,57008,1745,0.044,0.03,16453.7,0.0,50.2,29.9,2009.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:37:19.665994,0.8533358895260148,77129,3657,35358,1758,0.045,0.047,16109.6,14.7,60.9,60.1,1988.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:37:28.166190,0.822817266424958,72830,4415,56871,1834,0.057,0.031,14090.8,4.0,56.6,38.8,2361.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:37:36.722758,0.802543169949745,57217,4571,39134,2143,0.074,0.052,15604.0,13.5,57.6,52.1,1813.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:37:45.232764,1.9991079633511761,50660,2298,31233,1111,0.043,0.034,16832.1,0.0,80.2,36.7,3121.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:37:53.680251,1.5492219504141764,62781,2978,34925,2974,0.045,0.078,20691.7,0.0,62.3,63.9,3325.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:38:02.111992,1.5601819670121917,58927,3017,50041,1880,0.049,0.036,10019.4,0.0,62.8,27.4,2316.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:38:10.538744,1.1462728093682892,53214,4485,37248,2458,0.078,0.062,13705.1,4.2,68.8,53.8,3168.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:38:18.971854,0.8693624966429321,60310,3619,46675,1389,0.057,0.029,12029.5,10.9,72.1,60.0,3538.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:38:27.387026,1.0907078761960454,62644,2550,52389,1410,0.039,0.026,16449.3,3.5,81.8,36.4,1991.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:38:35.816277,1.9507370827494153,70257,3848,32279,631,0.052,0.019,12134.9,12.2,73.4,34.9,2463.0,High,True
SWdisable_cpuintensive.json,2025-11-19T07:38:44.495253,1.3904278813392115,73360,2500,42739,2323,0.033,0.052,14439.9,4.1,63.4,46.0,1835.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:38:53.074523,1.461227919710444,75968,2981,42140,2091,0.038,0.047,13113.5,11.3,62.6,36.8,2593.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:39:01.620090,0.789541003791586,65197,4895,42165,2806,0.07,0.062,14852.1,3.6,51.9,32.6,2429.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:39:10.127327,1.0156401703940499,62921,3187,33457,1415,0.048,0.041,11669.6,9.3,71.9,40.4,2414.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:39:18.632778,1.8374102075175633,79747,1361,43352,1235,0.017,0.028,10944.6,1.8,54.3,62.3,2106.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:39:27.057604,1.8834918928226378,74740,3830,59930,1108,0.049,0.018,14676.9,0.0,81.0,28.1,2355.3,High,True
SWdisable_cpuintensive.json,2025-11-19T07:39:35.557031,1.6927564000922959,63986,4786,40213,1185,0.07,0.029,12543.8,5.7,81.2,54.9,1825.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:39:44.066916,0.5683417075918109,54468,2657,52625,2137,0.047,0.039,20464.2,11.1,65.7,59.3,2226.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:39:52.551092,1.37239188009619,62912,4728,44260,2042,0.07,0.044,16651.8,3.4,77.7,61.3,2776.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:40:01.068181,1.6131174446239775,75392,4953,49089,2147,0.062,0.042,18155.1,13.0,77.6,51.1,2032.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:40:09.673546,0.5913710443919462,54399,4071,51107,1630,0.07,0.031,15876.4,92.3,71.8,48.6,3433.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:40:18.576417,1.2944767026033517,58493,1060,42405,2370,0.018,0.053,24483.9,54.7,79.1,59.0,2403.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:40:27.303388,0.681978952508663,54471,3429,30229,1025,0.059,0.033,16482.9,96.4,53.8,29.5,3271.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:40:36.103152,0.5564145060451885,75091,4506,54287,1171,0.057,0.021,15714.1,28.1,68.4,29.4,3095.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:40:44.746547,1.8576621026970928,69701,1411,36622,1254,0.02,0.033,13171.5,0.0,50.8,59.1,2329.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:40:53.302669,1.8378072379909658,50442,1283,42079,2856,0.025,0.064,18873.1,41.1,62.7,56.8,2211.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:41:01.922327,1.0512523154217055,65169,4140,36746,1609,0.06,0.042,21099.8,0.0,54.1,38.1,3097.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:41:10.368101,0.5702269401743286,70721,2532,35844,1882,0.035,0.05,10082.1,13.3,74.4,32.0,2111.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:41:18.894753,0.627377936534768,78865,4816,44954,2801,0.058,0.059,13146.7,3.8,79.1,53.5,3217.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:41:27.378784,1.7154250841014669,64950,3691,45584,2413,0.054,0.05,17185.6,0.0,70.5,54.6,2335.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:41:35.881558,1.3165944544039547,54726,1921,58653,539,0.034,0.009,23790.0,3.9,82.4,44.1,3523.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:41:44.275607,1.625749288581156,75070,1922,58013,2151,0.025,0.036,18789.6,10.2,82.0,29.8,2442.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:41:52.732296,0.9422077611525115,79393,3864,56326,2268,0.046,0.039,18367.6,19.4,78.7,33.9,3003.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:42:01.392438,1.9314738692345719,67721,3376,43201,891,0.047,0.02,19916.5,3.7,61.7,35.7,3023.3,High,True
SWdisable_cpuintensive.json,2025-11-19T07:42:09.963679,1.417546670090435,56216,4810,57442,2561,0.079,0.043,15417.1,23.2,64.9,43.4,3064.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:42:18.596206,1.8829211753300155,60124,3038,31565,929,0.048,0.029,21488.7,0.0,60.5,32.8,1813.5,High,True
SWdisable_cpuintensive.json,2025-11-19T07:42:27.177646,1.1291634681292493,69284,2651,50981,638,0.037,0.012,16638.7,18.5,56.7,49.3,2598.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:42:35.779178,1.803643156352883,65988,2839,45249,2121,0.041,0.045,17650.5,16.3,78.8,61.6,3290.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:42:44.166719,0.6296022989403041,71575,4028,53339,1861,0.053,0.034,10725.8,3.5,65.4,58.4,2798.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T07:42:52.659318,1.7894858672240899,52303,1632,31162,1321,0.03,0.041,16849.3,14.8,68.9,47.2,3424.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:43:01.215256,1.695763177059869,62395,1995,38098,2741,0.031,0.067,10055.4,0.0,68.1,51.2,1989.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T07:43:09.664599,1.7342404180240631,55693,4754,36863,985,0.079,0.026,17234.5,5.8,83.2,44.3,3066.2,Medium,True
