source_file,timestamp,ipc,l2_cache_hits,l2_cache_misses,l3_cache_hits,l3_cache_misses,l2_miss_rate,l3_miss_rate,memory_bandwidth,cpu_usage_overall,cpu_temperature,cpu_power,cpu_frequency,dvfs_level,dvfs_applied
SWdisable_cpuintensive.json,2025-11-19T06:15:26.896324,0.6114133661358535,72049,1352,31810,2436,0.018,0.071,13859.5,0.0,60.1,36.5,2334.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:15:35.413891,1.6799530470148385,67303,2315,45170,1746,0.033,0.037,22501.8,0.0,76.2,32.2,2582.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:15:43.861824,1.7537609478151237,52932,3101,39371,1878,0.055,0.046,15341.5,0.0,78.6,53.6,1845.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:15:52.281259,0.9582784405574571,54314,1421,47759,1888,0.025,0.038,18707.3,18.0,67.1,61.3,2262.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:16:00.800388,0.5049175179118689,52360,4943,55175,2931,0.086,0.05,16250.9,15.7,73.4,56.2,2760.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:16:09.291878,0.7269684201651354,73689,3557,41492,1225,0.046,0.029,23820.1,14.8,73.3,53.9,3174.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:16:17.814588,1.4626564320173538,60438,1220,37399,2952,0.02,0.073,23688.7,6.7,73.3,42.1,3513.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:16:26.281865,1.955655338968216,55117,3075,58052,1084,0.053,0.018,19530.9,14.8,76.3,40.7,2285.9,High,True
SWdisable_cpuintensive.json,2025-11-19T06:16:34.866462,0.5756492775399918,67861,3802,54635,1981,0.053,0.035,19716.1,0.0,65.6,38.9,3059.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:16:43.383668,1.8159265995863203,73223,4116,53515,1730,0.053,0.031,11770.9,36.5,69.2,57.1,2040.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:16:51.855342,1.3756320055054765,78029,1624,47217,2967,0.02,0.059,19615.9,7.5,50.2,52.3,2772.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:17:00.234083,0.8527986373971448,57812,3436,54870,1093,0.056,0.02,13533.6,20.0,72.6,30.7,3376.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:17:08.787432,1.5686145792532566,55898,4442,52147,2249,0.074,0.041,15071.8,10.7,65.1,34.8,3068.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:17:17.242217,0.9689296455203478,66095,1122,54444,2831,0.017,0.049,11788.5,14.3,83.1,60.7,2442.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:17:25.636217,0.5401898009972375,75939,2079,47083,858,0.027,0.018,15394.6,30.4,83.6,57.6,3046.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:17:34.116944,1.9972508739345436,60531,4790,42182,1621,0.073,0.037,14622.7,6.0,68.9,44.9,2655.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:17:42.569899,1.8882094350374952,55969,4366,58957,1952,0.072,0.032,22832.0,9.8,69.6,61.4,2375.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:17:51.007238,1.1125005732804036,59347,2900,47170,2496,0.047,0.05,14888.7,0.0,58.5,47.2,2878.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:17:59.435050,0.6490428990222348,62389,1229,32858,2679,0.019,0.075,22728.4,18.9,57.6,64.1,3507.9,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:18:08.003634,1.4697984571439449,75757,1451,31394,509,0.019,0.016,14981.3,6.0,59.3,33.7,2220.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:18:16.492257,1.114834227508002,71979,2910,55498,932,0.039,0.017,21654.7,12.5,52.7,50.9,2258.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:18:25.081570,0.5325084628929638,68662,4081,44539,961,0.056,0.021,18625.0,0.0,76.5,28.2,2822.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:18:33.626837,1.5638451163640816,61440,3595,55890,2748,0.055,0.047,20561.7,10.9,55.6,42.4,3484.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:18:42.206891,1.266162577236994,56219,4631,55993,580,0.076,0.01,20580.0,4.3,56.3,32.3,3279.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:18:50.629642,1.6277095264206494,65407,2574,42816,979,0.038,0.022,11738.4,11.7,82.9,64.9,2342.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:18:59.161700,1.998457251501661,60781,1651,49664,2533,0.026,0.049,19355.1,9.4,74.6,42.3,2852.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:19:07.706807,0.5896782265219399,55804,3837,33558,2161,0.064,0.061,19021.9,11.4,79.3,58.2,2121.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:19:16.256071,1.0129047275909642,63900,1699,48908,2711,0.026,0.053,23793.5,3.6,81.5,54.4,2984.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:19:24.821497,0.7502748947039354,73121,2624,45752,2432,0.035,0.05,18219.3,11.7,82.3,37.9,2190.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:19:33.382734,1.5343472082372829,68319,2146,48543,2617,0.03,0.051,19920.8,0.0,56.1,48.2,2228.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:19:41.893137,1.9453110980219324,53040,1826,34630,1698,0.033,0.047,12178.8,11.7,62.9,45.8,3258.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:19:50.411748,1.6694992857496394,78051,1043,33727,2674,0.013,0.073,22310.9,5.3,53.0,54.6,3023.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:19:58.914087,0.7861810399875733,52909,4993,37363,594,0.086,0.016,20481.5,12.1,63.5,32.1,3020.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:20:07.409447,1.6500665944641235,75443,4138,40809,1878,0.052,0.044,21774.3,3.7,50.1,55.1,2398.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:20:15.865662,0.8727201057705027,79867,4498,54403,832,0.053,0.015,24887.9,6.9,59.9,50.0,2595.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:20:24.423102,1.0793413051614311,63538,4919,57510,2179,0.072,0.037,15352.0,3.6,54.5,49.8,2131.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:20:32.865656,0.5412295233019582,60583,4615,46524,1911,0.071,0.039,18374.0,0.0,61.1,36.1,2786.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:20:41.386109,0.646427592388762,79124,1465,35047,2490,0.018,0.066,17454.4,3.9,53.5,57.5,3520.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:20:49.799724,0.6142120486258288,76270,2757,41962,1185,0.035,0.027,11291.3,6.8,67.8,32.2,1998.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:20:58.221860,1.017660901036032,71165,2617,51116,2333,0.035,0.044,10029.8,15.7,77.6,36.1,3234.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:21:06.717262,0.8019816570341975,65481,1592,42563,979,0.024,0.022,19050.3,3.8,52.6,59.9,1813.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:21:15.143270,1.727382718610599,57040,1645,32407,1256,0.028,0.037,17850.9,8.9,71.0,59.0,3516.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:21:23.671852,0.8499290324914643,57051,2385,59569,2074,0.04,0.034,15278.0,0.0,53.1,43.2,2156.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:21:32.087242,1.8530571233255255,70723,3852,30635,1786,0.052,0.055,16546.7,14.0,79.7,64.6,2458.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:21:40.684969,1.7552635255589673,77309,3451,57780,1665,0.043,0.028,12574.5,3.4,65.7,48.6,2024.4,High,True
SWdisable_cpuintensive.json,2025-11-19T06:21:49.234710,0.7287094049297629,54876,1609,46300,2796,0.028,0.057,22323.8,15.2,52.6,61.4,3583.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:21:57.843287,1.0240742197089796,70450,2311,54220,2817,0.032,0.049,19284.1,5.7,75.2,31.1,2105.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:22:06.325966,1.6543864319122537,66973,1741,54809,1425,0.025,0.025,17499.7,11.9,68.8,62.1,1820.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:22:14.769851,0.6390289596217558,72644,1310,38558,2696,0.018,0.065,21444.8,0.0,70.0,32.5,1841.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:22:23.258495,1.566265006747843,73210,1986,49751,2207,0.026,0.042,12522.1,14.6,69.0,60.2,1978.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:22:31.727167,1.602901815496285,72994,2218,31504,2766,0.029,0.081,13179.3,3.5,50.2,57.4,2646.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:22:40.165471,1.404806112784881,63380,3075,58811,1165,0.046,0.019,23120.0,11.5,65.3,44.5,2692.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:22:48.582752,1.7866131719423664,53978,3744,57945,2932,0.065,0.048,17777.0,0.0,67.3,50.8,3391.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:22:57.090973,1.7343415967615885,54826,4806,31262,1014,0.081,0.031,23270.5,7.4,56.4,57.3,2181.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:23:05.491308,1.272953661597004,60205,4057,43922,2841,0.063,0.061,15157.0,5.6,80.2,53.4,2898.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:23:13.913821,1.1852356060789266,69618,2668,54458,1748,0.037,0.031,12363.3,0.0,74.0,40.4,2494.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:23:22.376748,1.0021171644304876,73047,3183,40000,2880,0.042,0.067,13277.8,21.3,81.9,26.1,2156.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:23:30.842801,0.8748384316386125,55095,2298,59912,1802,0.04,0.029,12333.9,7.9,76.5,35.2,2037.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:23:39.398962,0.7720341716796646,61834,2609,56541,947,0.04,0.016,23383.0,13.5,65.5,58.7,3351.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:23:47.908119,0.6987103748684109,67160,3947,59997,2722,0.056,0.043,12486.8,2.1,61.7,39.0,2658.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:23:56.391449,1.8238261839312502,53659,4918,53771,2088,0.084,0.037,12516.9,13.5,59.3,54.4,3206.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:24:04.979238,0.5828326216558453,53438,2684,34873,1385,0.048,0.038,16737.7,7.7,59.5,50.0,2780.6,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:24:13.538312,0.5817439387999432,52132,2474,37584,850,0.045,0.022,11374.8,20.6,79.0,29.8,3379.0,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:24:22.031693,1.565046772931818,67181,2774,39083,1213,0.04,0.03,20841.4,0.0,54.9,40.7,2898.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:24:30.525110,1.3437224663896474,58012,4256,45464,1781,0.068,0.038,22309.8,12.3,68.5,37.5,1903.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:24:38.937457,1.3401572571439524,59479,2701,38578,1594,0.043,0.04,10904.9,0.0,50.2,46.9,2539.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:24:47.360147,1.4995937362969491,75789,3992,44986,1698,0.05,0.036,24385.8,21.1,83.7,31.1,2997.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:24:55.770324,0.6621173457955594,73224,1743,38355,2304,0.023,0.057,10051.3,0.0,52.5,43.8,3512.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:25:04.284923,1.5281499132407874,63367,1136,31922,1057,0.018,0.032,13612.7,2.0,56.8,61.0,3390.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:25:12.797013,0.7839877679639233,74956,2641,40184,982,0.034,0.024,14762.3,3.8,73.1,28.2,2723.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:25:21.301185,1.9208933471722118,74228,3213,45973,2282,0.041,0.047,20087.3,2.1,76.9,50.0,3248.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:25:29.762937,0.9554833361443402,53263,1929,43062,2865,0.035,0.062,24489.5,0.0,54.2,26.1,3062.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:25:38.164179,1.4284954476580023,51642,1403,50841,1284,0.026,0.025,12764.0,5.5,75.8,43.2,2381.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:25:46.587492,1.1743784579071876,50975,1231,48112,550,0.024,0.011,22788.3,15.7,79.3,31.8,2255.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:25:55.046313,1.271230664068991,74187,4486,46512,501,0.057,0.011,21366.1,0.0,63.6,52.6,3315.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:26:03.596321,1.5737952450638946,54871,1416,41836,1960,0.025,0.045,17799.7,9.3,66.6,52.0,2230.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:26:12.173180,0.602101434276606,66876,1276,33237,1035,0.019,0.03,19736.9,3.8,73.6,30.2,2259.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:26:20.789483,1.5131074639506656,66030,3354,58043,1665,0.048,0.028,12520.4,11.1,60.8,52.8,1830.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:26:29.374726,0.5892422404555179,55792,1864,47098,918,0.032,0.019,19272.5,11.1,65.0,55.9,1849.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:26:37.880422,1.3727288951038015,71472,1080,32490,2061,0.015,0.06,21215.7,11.8,58.4,59.7,3425.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:26:46.444233,1.4955764855031486,67861,1358,48599,2246,0.02,0.044,17067.8,25.0,66.1,35.2,2832.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:26:54.853173,1.824010246842796,69586,4484,32918,574,0.061,0.017,14280.5,25.0,73.2,29.1,2723.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:03.519070,1.3494815445759802,58107,3039,45050,2941,0.05,0.061,15545.7,0.0,58.6,29.3,1853.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:11.946484,1.699984609281835,66888,4048,51351,1612,0.057,0.03,16186.0,6.3,69.3,35.6,2335.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:20.378354,1.5657470113987342,76010,3016,30337,882,0.038,0.028,18833.5,0.0,66.9,55.9,3272.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:28.810437,1.4789321065803662,76667,2403,36396,626,0.03,0.017,20643.4,0.0,54.2,26.2,3524.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:37.267909,1.857834019974826,51114,2563,58386,2800,0.048,0.046,24284.5,5.5,83.3,43.1,2934.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:45.704339,1.5457967368927656,79674,2161,45108,2381,0.026,0.05,22009.4,0.0,57.7,40.7,2286.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:27:54.126265,1.558316703898608,74892,2036,53176,2424,0.026,0.044,10277.3,18.9,78.2,51.7,3372.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:28:02.506976,0.8692710141475593,64336,4958,34184,1366,0.072,0.038,20605.2,23.7,79.6,61.0,2735.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:28:11.024532,1.409113312832348,69766,3384,34857,1176,0.046,0.033,13170.2,11.1,56.0,61.7,2911.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:28:19.526367,1.2315318835297315,60243,1921,51826,2211,0.031,0.041,21880.1,0.0,63.2,28.4,2533.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:28:28.001555,1.5407322886972865,68927,3653,46858,933,0.05,0.02,11501.3,12.5,80.2,44.3,2641.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:28:36.500827,1.2865455754190362,61515,3484,33581,2677,0.054,0.074,16089.9,3.9,64.2,27.2,2490.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:28:44.971210,0.9521426583202901,61783,1985,36058,1956,0.031,0.051,15582.0,14.6,84.6,38.1,2397.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:28:53.557413,0.8282840128238005,62068,3812,38977,2300,0.058,0.056,24681.8,7.1,83.0,36.3,2011.7,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:29:02.125403,0.6214380421078541,76905,1270,55189,1908,0.016,0.033,10197.4,12.5,61.3,27.6,3092.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:29:10.622869,1.763716927364037,64969,4924,58639,1996,0.07,0.033,13067.9,0.0,82.2,46.9,2343.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:29:19.124420,1.9559016654460364,77908,2250,46991,728,0.028,0.015,17843.6,8.2,66.5,48.6,1973.9,High,True
SWdisable_cpuintensive.json,2025-11-19T06:29:27.599529,1.2527316002151194,68417,3274,45617,1429,0.046,0.03,19172.3,0.0,75.7,25.1,2483.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:29:36.077316,1.923549998951955,50410,3064,47483,1939,0.057,0.039,24649.2,0.0,52.1,52.2,2514.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:29:44.460040,1.5602115769332476,73549,1289,52906,2806,0.017,0.05,18954.4,2.0,63.1,53.0,3565.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:29:52.919499,0.712147068333515,74712,3714,37449,1371,0.047,0.035,23484.0,0.0,64.4,57.1,3497.4,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:30:01.415641,1.3543616881742584,65641,1562,43376,2674,0.023,0.058,13736.5,0.0,80.4,37.6,3240.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:30:09.873475,1.006779513615697,53709,3252,50806,1436,0.057,0.027,18017.3,3.6,70.8,33.2,3173.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:30:18.284626,1.492887537198404,72265,2696,57623,1786,0.036,0.03,20124.2,8.9,70.1,60.5,3122.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:30:26.737639,0.9956844265163749,69516,1989,37385,811,0.028,0.021,16392.4,13.8,70.1,45.3,2958.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:30:35.135259,1.249408100049781,53604,1260,52212,2879,0.023,0.052,20542.5,12.0,63.0,49.6,3085.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:30:43.651130,1.2810844998706896,60567,4627,42317,1890,0.071,0.043,14492.7,16.7,80.8,55.1,2915.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:30:52.095233,0.8634799281759374,75669,1161,50696,728,0.015,0.014,12952.4,12.7,76.6,40.3,3325.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:31:00.499678,1.9214707726951445,78076,4101,58953,1840,0.05,0.03,14946.7,6.0,56.5,55.2,2514.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:31:08.914305,1.774076937479569,70484,3967,31494,751,0.053,0.023,11009.0,2.0,82.6,61.2,2739.6,High,True
SWdisable_cpuintensive.json,2025-11-19T06:31:17.456688,1.9244483442651956,73413,1596,56727,1887,0.021,0.032,12260.7,0.0,72.6,63.4,3227.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:31:25.924137,0.6749819367701991,56210,1843,48853,1947,0.032,0.038,17824.5,0.0,51.6,42.0,2077.2,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:31:34.409084,1.2336207061716555,69244,2110,40924,1648,0.03,0.039,17830.6,3.6,69.3,36.1,2794.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:31:42.837718,1.2628542194267607,55404,1318,46660,2464,0.023,0.05,16626.6,0.0,56.4,36.8,2717.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:31:51.261715,1.0960199696318613,64570,4436,54930,2482,0.064,0.043,18069.9,1.5,74.5,26.8,2819.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:31:59.680732,1.6658420953860178,65583,4086,33522,2351,0.059,0.066,22048.3,7.4,80.9,50.3,3403.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:32:08.101746,1.8966652003887299,67464,3238,41771,1466,0.046,0.034,20431.6,0.0,67.3,29.8,3117.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:32:16.529886,0.5549550950790516,76185,2061,32893,2000,0.026,0.057,20068.7,0.0,79.5,40.6,2191.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:32:25.031316,1.7178396875380453,71335,4390,34399,508,0.058,0.015,23871.6,18.8,62.9,48.7,3573.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:32:33.532996,1.2151754408335327,61446,4549,44946,2145,0.069,0.046,19809.9,0.0,82.3,38.2,2788.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:32:42.070343,1.3431315619618776,61440,3316,55153,2347,0.051,0.041,10068.2,12.8,65.4,46.5,2680.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:32:50.547818,0.6840694918551824,64854,3153,51060,2671,0.046,0.05,24073.7,0.0,51.9,64.8,2014.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:32:59.096587,1.2594001265993107,55776,3603,56453,881,0.061,0.015,18327.9,12.2,74.3,30.8,1867.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:33:07.666815,1.1152001748033966,50072,2168,58197,1072,0.042,0.018,17375.2,0.0,75.4,52.9,2544.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:33:16.116571,0.812696240126815,79513,4952,45983,2544,0.059,0.052,22290.0,13.2,80.4,57.3,2850.5,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:33:24.565307,0.9511702498751553,73332,3128,47751,1622,0.041,0.033,21927.0,0.0,63.5,56.4,1938.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:33:33.000206,0.5149043257072378,64823,2520,36577,2963,0.037,0.075,13071.8,1.8,56.0,36.5,3439.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:33:41.538428,1.5551255092380456,69866,3307,30966,1255,0.045,0.039,12043.2,0.0,74.7,43.4,2884.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:33:50.018982,0.6096112428161643,78237,4606,43300,998,0.056,0.023,11095.4,0.0,80.3,59.6,3020.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:33:58.502535,1.0713631594659214,68570,4258,36241,2115,0.058,0.055,22192.5,17.5,50.1,36.5,3378.3,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:34:06.968835,0.8761437478697047,56844,4768,34635,1388,0.077,0.039,18997.8,0.0,83.9,44.6,3287.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:34:15.412049,1.2515869483242528,62435,2184,31140,663,0.034,0.021,10335.3,18.5,65.7,29.0,2321.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:34:23.814347,0.5294795808821712,74401,2166,50099,2153,0.028,0.041,15008.2,0.0,73.0,40.5,2065.3,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:34:32.308150,0.6339954271608261,67655,3386,37854,2914,0.048,0.071,12274.6,0.0,79.2,48.5,2070.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:34:40.778527,1.984118065273162,62061,4744,45056,700,0.071,0.015,19020.9,0.0,65.8,42.8,3361.7,High,True
SWdisable_cpuintensive.json,2025-11-19T06:34:49.292215,1.511764029778514,59405,1676,31071,1964,0.027,0.059,17077.1,11.5,84.9,44.2,2336.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:34:57.913598,0.6464221595572347,69571,3306,34271,2274,0.045,0.062,13400.4,5.7,81.1,57.1,3076.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:35:06.395503,1.9650202738897422,60368,1775,40103,2684,0.029,0.063,11798.3,13.7,64.6,33.3,2769.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:35:14.955116,1.2809863054390136,55772,3192,44917,1056,0.054,0.023,19873.0,5.5,60.1,61.1,2605.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:35:23.483591,0.6279931946371613,68440,3481,51581,2346,0.048,0.044,13572.5,11.3,77.1,26.2,3437.1,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:35:32.069359,0.946737954358674,67558,3817,47247,2263,0.053,0.046,15497.7,0.0,55.9,42.3,2427.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:35:40.610909,1.2690335820347904,58898,3999,35266,1305,0.064,0.036,13351.9,12.3,72.1,30.9,2196.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:35:49.049065,1.86071296638699,67117,3980,58566,2159,0.056,0.036,20802.7,1.8,84.1,34.1,3287.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:35:57.458294,1.1363681046087353,73853,4341,56644,2161,0.056,0.037,23520.2,0.0,52.2,54.2,2482.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:36:05.871446,1.4587166649143324,77270,4126,52292,2546,0.051,0.046,23790.8,0.0,77.4,42.7,3199.2,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:36:14.300228,0.9969638685599593,58024,2284,57265,2014,0.038,0.034,13899.6,0.0,78.7,47.2,2484.9,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:36:22.724941,0.7813084227551188,68752,3227,57472,2875,0.045,0.048,11297.5,0.0,56.6,58.6,3359.8,Low,True
SWdisable_cpuintensive.json,2025-11-19T06:36:31.196828,1.1284232270031287,62927,4940,54010,1376,0.073,0.025,20920.3,0.0,65.4,37.2,3539.8,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:36:39.684905,1.4479416220922685,78963,2917,47114,2457,0.036,0.05,21100.7,0.0,81.3,62.1,3353.7,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:36:48.085982,1.2737862062186052,59627,2420,33968,1756,0.039,0.049,16963.0,4.1,59.6,49.0,3303.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:36:56.514162,1.883400193111648,65871,2549,47194,811,0.037,0.017,13325.4,12.0,64.8,28.0,2699.4,High,True
SWdisable_cpuintensive.json,2025-11-19T06:38:50.541803,1.2834533937043366,74811,4482,34130,717,0.057,0.021,12114.6,100.0,83.0,25.1,3189.6,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:38:59.488319,1.4418391834456012,72339,4850,45420,1396,0.063,0.03,11674.0,51.8,71.0,44.9,1987.4,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:39:07.961458,1.1646158528272121,75786,4762,51551,2010,0.059,0.038,10867.7,0.0,75.1,49.6,1982.0,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:39:16.471678,1.8689843002485655,62037,1612,37314,2190,0.025,0.055,10221.7,3.6,83.2,56.4,2466.1,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:39:24.955639,1.232888746428154,55026,2421,59821,827,0.042,0.014,22187.0,14.0,76.1,34.7,3243.5,Medium,True
SWdisable_cpuintensive.json,2025-11-19T06:39:33.365313,1.9664073698463098,71145,2876,54438,1588,0.039,0.028,15691.9,16.3,57.7,28.9,1906.4,Medium,True
