source_file,timestamp,ipc,l2_cache_hits,l2_cache_misses,l3_cache_hits,l3_cache_misses,l2_miss_rate,l3_miss_rate,memory_bandwidth,cpu_usage_overall,cpu_temperature,cpu_power,cpu_frequency,dvfs_level,dvfs_applied
mlp.json,2025-11-22T09:39:19.237462,0.7408837805316943,,,,,0.1106,0.0957,15931.959293823133,29.8,71.1,57.3,3428.8,Medium,True
mlp.json,2025-11-22T09:39:24.044214,0.5376705097384674,,,,,0.1334,0.0965,13064.744353953229,27.8,55.4,40.1,3572.7,Medium,True
mlp.json,2025-11-22T09:39:28.668316,0.8906811437980529,,,,,0.1212,0.1726,24086.79465261285,23.2,53.8,42.7,3005.5,Medium,True
mlp.json,2025-11-22T09:39:33.354478,0.6979068830837818,,,,,0.0698,0.0267,24673.98093871559,5.5,50.2,46.3,3468.3,Medium,True
mlp.json,2025-11-22T09:39:38.108236,0.934475885030543,,,,,0.1273,0.1566,22501.27614776369,19.6,74.0,40.9,2801.9,Medium,True
mlp.json,2025-11-22T09:39:42.614607,1.8883975530318466,,,,,0.1168,0.1095,22910.99264963762,0.0,65.1,53.0,3521.3,Medium,True
mlp.json,2025-11-22T09:39:47.244432,0.7381291771632286,,,,,0.1279,0.1011,16380.8381490128,3.9,54.6,41.7,3143.9,Medium,True
mlp.json,2025-11-22T09:39:51.969116,1.8102363793580523,,,,,0.1351,0.1767,17441.968080724044,15.7,64.4,40.9,3361.2,Medium,True
mlp.json,2025-11-22T09:39:56.517440,1.5873374718368467,,,,,0.1028,0.0819,14647.388604159602,4.2,71.2,51.6,2883.6,Medium,True
mlp.json,2025-11-22T09:40:01.124540,0.9037435931157649,,,,,0.0852,0.0518,24662.024522617477,5.6,65.4,57.7,3229.5,Medium,True
mlp.json,2025-11-22T09:40:05.874140,1.584755053644612,,,,,0.0997,0.0407,12748.07204377402,37.5,59.3,58.4,3210.1,Medium,True
mlp.json,2025-11-22T09:40:10.454185,1.020723742720064,,,,,0.1397,0.0662,19416.896180773496,8.0,68.3,45.5,2844.7,Medium,True
mlp.json,2025-11-22T09:40:15.084940,0.8410206715703348,,,,,0.1153,0.0709,12622.765645542213,32.0,61.7,54.9,3225.8,Medium,True
mlp.json,2025-11-22T09:40:19.841246,1.0579594642413455,,,,,0.0907,0.1661,15498.542624509351,13.5,52.1,43.3,2954.6,Medium,True
mlp.json,2025-11-22T09:40:24.434467,1.7909252231655313,,,,,0.0975,0.0556,13317.512227366746,1.9,60.7,52.7,3109.1,Medium,True
mlp.json,2025-11-22T09:40:28.944396,1.5984801869709804,,,,,0.0576,0.199,12981.98370674827,2.1,56.2,40.9,2866.4,Medium,True
mlp.json,2025-11-22T09:40:33.754065,1.1516005584661926,,,,,0.1407,0.144,22974.341017437724,12.8,59.4,56.8,3179.3,Medium,True
mlp.json,2025-11-22T09:40:38.264195,1.1396867375361501,,,,,0.0975,0.1551,11901.514827636125,7.5,74.6,58.1,3276.2,Medium,True
mlp.json,2025-11-22T09:40:42.878908,1.5836441154383427,,,,,0.0984,0.1342,14385.293493220921,0.0,62.8,41.6,2817.4,Medium,True
mlp.json,2025-11-22T09:40:47.817736,1.3191979225805253,,,,,0.0508,0.0617,20493.48513215771,18.5,54.5,56.2,3151.5,Medium,True
mlp.json,2025-11-22T09:40:52.544218,1.5847191025409253,,,,,0.0602,0.1875,12572.220776703378,1.8,70.4,42.8,3200.0,Medium,True
mlp.json,2025-11-22T09:40:57.166969,0.6212752276099405,,,,,0.1089,0.0702,10321.622243054464,15.1,67.4,42.6,2898.9,Medium,True
mlp.json,2025-11-22T09:41:01.724130,1.2568965172440458,,,,,0.096,0.1108,21971.861725358292,16.7,63.7,43.0,3157.9,Medium,True
mlp.json,2025-11-22T09:41:06.339737,0.7256256781483188,,,,,0.0769,0.1292,16385.816356556024,20.8,67.0,42.2,3520.9,Medium,True
mlp.json,2025-11-22T09:41:10.944144,0.7738399470910668,,,,,0.0988,0.0109,12266.335520074445,3.5,57.7,45.9,3437.1,Medium,True
mlp.json,2025-11-22T09:41:15.654180,1.2140342582877388,,,,,0.053,0.1703,22689.638653111364,14.8,73.9,45.5,2829.0,Medium,True
mlp.json,2025-11-22T09:41:20.230023,1.9107716471999894,,,,,0.1168,0.1253,20001.7297671529,6.0,65.8,40.3,2826.6,Medium,True
mlp.json,2025-11-22T09:41:24.797565,1.3074341831018943,,,,,0.1318,0.0626,17997.924027757577,15.7,54.9,49.5,3254.5,Medium,True
mlp.json,2025-11-22T09:41:29.495531,1.2946572878077438,,,,,0.1468,0.1334,13346.63902652928,26.0,72.4,49.8,2884.7,Medium,True
mlp.json,2025-11-22T09:41:34.035937,0.6479003896663599,,,,,0.0705,0.0481,22311.62741389493,3.8,66.4,53.7,3559.9,Medium,True
mlp.json,2025-11-22T09:41:38.604043,1.5243358707311814,,,,,0.1308,0.1863,23504.517213878426,52.7,66.5,54.8,2948.7,Medium,True
mlp.json,2025-11-22T09:41:43.394138,0.6601446389209336,,,,,0.0672,0.1323,16372.583123586766,17.6,55.7,40.9,3360.1,Medium,True
mlp.json,2025-11-22T09:41:47.993922,1.5929906630987536,,,,,0.0885,0.1604,21072.934675245386,15.4,73.9,59.2,2815.3,Medium,True
mlp.json,2025-11-22T09:41:52.579431,0.8307799748681803,,,,,0.1003,0.1836,14878.458470133999,4.3,72.3,59.8,3050.6,Medium,True
mlp.json,2025-11-22T09:41:57.271284,1.3693951363140633,,,,,0.0919,0.0333,15752.301007315016,12.8,54.9,41.3,3076.7,Medium,True
mlp.json,2025-11-22T09:42:01.867551,1.1235411188425846,,,,,0.0977,0.0584,17617.842459527492,35.7,65.5,44.5,3430.3,Medium,True
mlp.json,2025-11-22T09:42:06.448453,0.7612139237317744,,,,,0.1062,0.1757,10829.686966063908,0.0,74.3,55.8,3371.1,Medium,True
mlp.json,2025-11-22T09:42:11.134030,0.6971769644629866,,,,,0.0749,0.1798,14641.01230441178,12.7,69.9,52.0,3074.9,Medium,True
mlp.json,2025-11-22T09:42:15.687180,1.7998196008997467,,,,,0.0658,0.1843,12796.447857215828,7.1,67.2,48.9,3089.5,Medium,True
mlp.json,2025-11-22T09:42:20.266353,1.3430546710784754,,,,,0.0529,0.1563,10610.571179798291,8.0,55.9,47.6,3377.5,Medium,True
mlp.json,2025-11-22T09:42:25.004091,0.877920385393975,,,,,0.1022,0.1824,17274.414261220125,12.5,63.4,57.3,3204.4,Medium,True
mlp.json,2025-11-22T09:42:29.554821,1.3653390329232304,,,,,0.1236,0.1559,20906.362308586846,22.2,65.1,49.5,3259.9,Medium,True
mlp.json,2025-11-22T09:42:34.104321,0.8466810287028449,,,,,0.1103,0.0911,11510.2684660875,42.1,73.5,47.3,3283.6,Medium,True
mlp.json,2025-11-22T09:42:38.854124,0.8464428438609484,,,,,0.1252,0.1183,20080.81588364845,13.2,53.9,46.6,2839.4,Medium,True
mlp.json,2025-11-22T09:42:43.394007,1.8026079649448028,,,,,0.0585,0.1835,10542.023275724821,13.2,72.2,48.3,2810.8,Medium,True
mlp.json,2025-11-22T09:42:47.954333,1.2689704157706387,,,,,0.1223,0.0524,19187.106405578335,8.0,61.3,41.6,2978.1,Medium,True
mlp.json,2025-11-22T09:42:52.864076,0.8650251003770983,,,,,0.1427,0.0708,12950.950869340413,14.0,69.4,59.6,2816.0,Medium,True
mlp.json,2025-11-22T09:42:57.474457,1.8102121512698068,,,,,0.124,0.1569,22592.585713127606,9.3,73.0,53.9,3577.1,Medium,True
mlp.json,2025-11-22T09:43:02.074252,1.7327439534298024,,,,,0.1471,0.1153,15894.329018583165,8.0,54.7,40.4,2998.7,Medium,True
mlp.json,2025-11-22T09:43:06.724072,1.9931478593884824,,,,,0.0817,0.0659,23613.701202242723,16.1,52.1,45.3,3186.6,Medium,True
mlp.json,2025-11-22T09:43:11.374219,1.0949216088835865,,,,,0.0967,0.1636,10171.419510727426,4.7,65.0,46.2,3246.6,Medium,True
mlp.json,2025-11-22T09:43:15.985900,1.014699699840114,,,,,0.058,0.1006,19192.26396731504,0.0,54.0,50.7,3377.4,Medium,True
mlp.json,2025-11-22T09:43:20.619021,1.9840378140792048,,,,,0.0604,0.1825,13423.480241894737,13.2,50.9,48.5,3541.9,Medium,True
mlp.json,2025-11-22T09:43:25.218445,1.5051651214417603,,,,,0.0616,0.1354,13596.710200696736,3.9,56.6,48.3,2827.6,Medium,True
mlp.json,2025-11-22T09:43:29.848563,0.5799533607091708,,,,,0.0793,0.0306,13580.812047708758,0.0,63.9,40.8,3104.1,Medium,True
mlp.json,2025-11-22T09:43:34.537934,1.8310056454163457,,,,,0.1399,0.0373,14108.756253689928,42.9,73.8,58.5,3150.8,Medium,True
mlp.json,2025-11-22T09:43:39.184045,1.134339601049233,,,,,0.0797,0.0422,20698.54228632978,5.9,72.7,42.6,3259.8,Medium,True
mlp.json,2025-11-22T09:43:43.766638,0.742704593250247,,,,,0.1005,0.1724,21890.502002523695,16.0,74.2,59.2,3538.7,Medium,True
mlp.json,2025-11-22T09:43:48.427353,1.3994122800480733,,,,,0.0904,0.1471,18363.418501971028,14.3,63.0,45.7,3221.6,Medium,True
mlp.json,2025-11-22T09:43:53.055945,1.9652651281690727,,,,,0.071,0.0121,21955.569856281152,15.4,73.4,52.7,3432.0,Medium,True
mlp.json,2025-11-22T09:43:57.634509,1.637945320883266,,,,,0.0807,0.1309,16935.055888504583,3.8,62.1,40.1,3074.4,Medium,True
mlp.json,2025-11-22T09:44:02.226164,1.414865785549961,,,,,0.1181,0.1263,16211.96183934157,15.7,52.7,57.2,3153.7,Medium,True
mlp.json,2025-11-22T09:44:06.944336,0.6699000356067253,,,,,0.0518,0.024,14700.463780132559,13.0,55.3,43.0,3297.1,Medium,True
mlp.json,2025-11-22T09:44:11.564395,1.0907872704034463,,,,,0.1354,0.0794,11162.185291473317,8.3,56.4,49.1,3380.3,Medium,True
mlp.json,2025-11-22T09:44:16.098442,1.3934463953621206,,,,,0.0539,0.1687,21421.325903628294,6.5,59.4,50.5,3399.8,Medium,True
mlp.json,2025-11-22T09:44:20.680550,1.472882908585941,,,,,0.0531,0.1711,11932.340132589732,6.0,58.9,48.8,3016.9,Medium,True
mlp.json,2025-11-22T09:44:25.244385,1.7260060537753399,,,,,0.1403,0.1262,22141.565998683363,4.3,57.1,46.0,3266.9,Medium,True
mlp.json,2025-11-22T09:44:29.838338,1.2584408508475236,,,,,0.1239,0.0428,16775.465795367993,8.0,66.8,53.9,2959.5,Medium,True
mlp.json,2025-11-22T09:44:34.314416,0.7312218885844322,,,,,0.0541,0.1889,15166.57603122669,8.3,68.8,52.9,3072.5,Medium,True
mlp.json,2025-11-22T09:44:38.884139,1.306980137610521,,,,,0.0764,0.0223,17576.449903124892,2.0,70.0,52.2,3392.4,Medium,True
mlp.json,2025-11-22T09:44:43.469118,1.9234352913598136,,,,,0.0532,0.1312,13471.253189065425,13.7,52.3,44.8,2943.9,Medium,True
mlp.json,2025-11-22T09:44:48.114211,1.2097928541734477,,,,,0.0855,0.1622,24667.942382618272,0.0,72.3,58.0,3228.3,Medium,True
mlp.json,2025-11-22T09:44:52.724416,1.99963195546778,,,,,0.1477,0.1925,20209.21634734197,2.3,68.2,49.7,3230.7,Medium,True
mlp.json,2025-11-22T09:44:57.296078,0.5955414037240614,,,,,0.0804,0.0583,24704.72845972713,14.3,73.0,49.4,3596.5,Medium,True
mlp.json,2025-11-22T09:45:01.876076,0.6400218612465346,,,,,0.075,0.0802,18698.99611219117,0.0,51.9,44.1,2862.4,Medium,True
mlp.json,2025-11-22T09:45:06.480651,0.7407442126667565,,,,,0.0949,0.1902,24948.733492901163,3.7,53.0,53.4,3414.8,Medium,True
mlp.json,2025-11-22T09:45:10.983906,0.6063209406644949,,,,,0.1482,0.1499,22751.03202966348,11.5,51.1,49.8,3390.0,Medium,True
mlp.json,2025-11-22T09:45:15.674252,1.6670921470903246,,,,,0.1402,0.0896,24658.026904851176,2.1,60.1,43.7,3480.3,Medium,True
mlp.json,2025-11-22T09:45:20.274415,1.0064991397577032,,,,,0.0859,0.0535,17839.51443445916,10.6,73.2,47.0,3364.4,Medium,True
mlp.json,2025-11-22T09:45:24.873109,1.7096650332324295,,,,,0.092,0.0155,10342.434717655678,14.3,73.2,40.4,3377.2,Medium,True
mlp.json,2025-11-22T09:45:29.485225,1.193595412196509,,,,,0.1172,0.0188,19018.675306754798,2.1,61.9,43.7,2962.5,Medium,True
mlp.json,2025-11-22T09:45:34.104491,1.0283882623827942,,,,,0.0867,0.0961,20010.066380849014,0.0,70.7,51.9,3543.5,Medium,True
mlp.json,2025-11-22T09:45:38.704079,1.4729587031685365,,,,,0.1162,0.0461,18057.161783339518,15.2,53.5,58.9,3388.5,Medium,True
mlp.json,2025-11-22T09:45:43.246433,1.7306433459078943,,,,,0.144,0.0949,10755.687371433221,9.4,70.4,59.3,3251.8,Medium,True
mlp.json,2025-11-22T09:45:47.814411,1.028910925856054,,,,,0.1468,0.0797,12258.023516315536,3.7,65.7,48.5,2952.1,Medium,True
mlp.json,2025-11-22T09:45:52.491256,1.4578116922120747,,,,,0.1375,0.112,17645.69732586931,11.8,60.9,51.2,3573.9,Medium,True
mlp.json,2025-11-22T09:45:57.054065,0.5953077764248649,,,,,0.0897,0.039,16064.419413451968,13.8,50.3,46.8,2920.7,Medium,True
mlp.json,2025-11-22T09:46:01.654322,0.7860636414930446,,,,,0.069,0.1277,16391.11270104141,26.4,52.7,40.1,2825.7,Medium,True
mlp.json,2025-11-22T09:46:06.343972,1.4271002696127169,,,,,0.1023,0.1562,11702.617498833844,13.7,72.6,48.5,2816.4,Medium,True
mlp.json,2025-11-22T09:46:10.894167,1.5446371741031797,,,,,0.1467,0.1939,15810.844591403078,2.0,72.4,52.0,3561.0,Medium,True
mlp.json,2025-11-22T09:46:15.454361,0.6703810841352583,,,,,0.0756,0.0673,16291.959891293798,8.9,67.3,40.1,3023.4,Medium,True
mlp.json,2025-11-22T09:46:20.219033,0.9198406547020586,,,,,0.0593,0.1721,21787.51580505778,13.0,68.1,44.9,3388.8,Medium,True
mlp.json,2025-11-22T09:46:24.754315,1.8437414498999858,,,,,0.1307,0.1617,17415.117449302867,10.3,56.9,53.0,2840.4,Medium,True
mlp.json,2025-11-22T09:46:29.388212,1.7226759462660306,,,,,0.0914,0.1561,13272.348522106755,1.9,71.0,50.1,3421.8,Medium,True
mlp.json,2025-11-22T09:46:34.105686,1.3470681813833771,,,,,0.101,0.1573,23636.003584353428,15.4,69.7,47.3,2992.0,Medium,True
mlp.json,2025-11-22T09:46:38.676257,0.6964605699395066,,,,,0.1359,0.0682,14454.071524388535,10.9,69.5,50.6,2877.6,Medium,True
mlp.json,2025-11-22T09:46:43.274212,1.2302936115263035,,,,,0.0679,0.0278,23947.178725050726,12.2,70.8,54.6,3288.9,Medium,True
mlp.json,2025-11-22T09:46:48.134343,0.5930757288413112,,,,,0.0803,0.0501,23832.7578606772,16.4,51.0,58.4,3267.1,Medium,True
mlp.json,2025-11-22T09:46:52.693919,1.4004978420116525,,,,,0.0618,0.0954,13946.35236299776,2.1,73.5,50.4,3411.0,Medium,True
mlp.json,2025-11-22T09:46:57.294283,0.8218474993704498,,,,,0.1101,0.0379,11025.60272462454,13.0,57.0,40.5,3527.3,Medium,True
mlp.json,2025-11-22T09:47:02.014092,1.731253088466742,,,,,0.1328,0.1642,17747.4092429913,14.0,57.5,47.8,3154.6,Medium,True
mlp.json,2025-11-22T09:47:06.614719,1.3270327946913705,,,,,0.1367,0.0404,18378.25287462014,10.9,71.7,51.7,3294.5,Medium,True
mlp.json,2025-11-22T09:47:11.265658,0.994172647338625,,,,,0.052,0.0168,11351.230281540866,15.4,52.5,42.1,2948.5,Medium,True
mlp.json,2025-11-22T09:47:16.133744,1.9097386768165752,,,,,0.0578,0.11,18895.899283704202,28.8,63.1,59.3,3420.2,Medium,True
mlp.json,2025-11-22T09:47:20.774306,0.6920637800724385,,,,,0.0664,0.1409,23585.616732926865,11.1,71.6,50.3,3162.1,Medium,True
mlp.json,2025-11-22T09:47:25.354332,1.4925826831463522,,,,,0.1361,0.1399,16870.154254328954,0.0,73.5,51.4,3565.7,Medium,True
mlp.json,2025-11-22T09:47:30.040762,1.8706194775964073,,,,,0.0785,0.0703,20908.29531890583,13.7,54.3,50.2,3494.1,Medium,True
mlp.json,2025-11-22T09:47:34.614050,0.9641269467276066,,,,,0.1425,0.1351,22170.86432343781,0.0,51.0,51.6,3181.3,Medium,True
mlp.json,2025-11-22T09:47:39.186101,0.5779867843278974,,,,,0.1414,0.0244,19398.971000176232,1.9,70.3,44.2,2940.5,Medium,True
mlp.json,2025-11-22T09:47:43.975293,0.7308103256920369,,,,,0.0724,0.1209,21137.051531461555,14.6,65.3,55.1,3176.7,Medium,True
mlp.json,2025-11-22T09:47:48.524215,1.9613740063315188,,,,,0.0609,0.1017,20114.32592087777,0.0,60.5,50.4,3042.2,Medium,True
mlp.json,2025-11-22T09:47:53.154267,0.5580415068037959,,,,,0.09,0.1706,22629.828439822733,2.0,72.8,50.1,2972.7,Medium,True
mlp.json,2025-11-22T09:47:57.738807,1.1265643531388552,,,,,0.1038,0.191,11230.629725958997,13.7,71.1,51.9,3383.7,Medium,True
mlp.json,2025-11-22T09:48:02.426082,1.4479720104545315,,,,,0.1153,0.0803,21408.390814816783,2.0,61.3,53.7,3520.4,Medium,True
mlp.json,2025-11-22T09:48:07.044122,0.9684153605123635,,,,,0.0683,0.1056,14011.615354238256,0.0,55.2,53.5,3209.3,Medium,True
mlp.json,2025-11-22T09:48:11.624017,0.5527141226529216,,,,,0.1279,0.1853,11710.565738242854,12.8,64.4,50.9,2884.5,Medium,True
mlp.json,2025-11-22T09:48:16.157448,1.9966843695468377,,,,,0.1019,0.1128,18728.260036090065,6.2,70.9,42.0,3087.7,Medium,True
mlp.json,2025-11-22T09:48:20.734469,1.7616472460178623,,,,,0.1204,0.0783,18306.95485166234,4.3,61.5,56.4,3354.3,Medium,True
mlp.json,2025-11-22T09:48:25.693903,1.798103100508936,,,,,0.0714,0.1042,20671.626292661087,15.2,64.7,53.1,3429.5,Medium,True
mlp.json,2025-11-22T09:48:30.228100,0.5879436086727856,,,,,0.1085,0.1747,24496.416751694847,3.8,70.1,51.5,3437.2,Medium,True
mlp.json,2025-11-22T09:48:34.844217,0.8868362831252253,,,,,0.066,0.158,10260.118101176557,0.0,66.3,46.3,3364.9,Medium,True
mlp.json,2025-11-22T09:48:39.584815,0.6032277673737556,,,,,0.0846,0.0884,19027.568273417422,12.8,72.1,56.0,2994.4,Medium,True
mlp.json,2025-11-22T09:48:44.195030,1.5345011037190703,,,,,0.0717,0.1501,10743.046295243386,10.0,61.4,58.8,3138.8,Medium,True
mlp.json,2025-11-22T09:48:48.771749,1.7602492825106206,,,,,0.0714,0.1672,17218.94863796844,6.2,54.8,52.5,3509.2,Medium,True
mlp.json,2025-11-22T09:48:53.463846,0.6579378974988763,,,,,0.121,0.0553,13752.843796611582,14.5,67.1,41.1,3055.7,Medium,True
mlp.json,2025-11-22T09:48:58.044223,0.8622622968620953,,,,,0.1061,0.1462,15428.037400150295,0.0,63.2,42.8,2837.8,Medium,True
mlp.json,2025-11-22T09:49:02.664216,1.3116570236140468,,,,,0.0876,0.0869,22922.67932214214,2.0,67.9,52.5,3470.0,Medium,True
mlp.json,2025-11-22T09:49:07.383954,1.5200502787337633,,,,,0.1131,0.0814,15546.150811134801,15.4,55.2,55.0,3295.3,Medium,True
mlp.json,2025-11-22T09:49:12.039469,1.6330696794260477,,,,,0.1352,0.1989,20313.778194060666,0.0,51.5,51.1,2844.6,Medium,True
mlp.json,2025-11-22T09:49:16.607859,0.7161549310778912,,,,,0.0896,0.1909,11299.474857484087,4.5,74.7,51.4,2885.8,Medium,True
mlp.json,2025-11-22T09:49:21.299014,0.9745080138541893,,,,,0.0816,0.0353,18461.761100043215,16.7,58.3,50.4,3344.5,Medium,True
mlp.json,2025-11-22T09:49:25.904680,1.7308140615680763,,,,,0.0602,0.0843,21352.91060132379,9.6,65.0,45.8,2805.7,Medium,True
mlp.json,2025-11-22T09:49:30.544132,1.2187917083905215,,,,,0.0916,0.0886,21965.886111936765,14.0,59.6,58.3,2903.4,Medium,True
mlp.json,2025-11-22T09:49:35.238856,0.7038938985709131,,,,,0.1385,0.0767,23981.024051271488,13.2,68.1,58.0,3252.4,Medium,True
mlp.json,2025-11-22T09:49:39.834325,1.88301014577557,,,,,0.0698,0.0838,23477.307209788843,2.3,59.1,56.4,3468.9,Medium,True
mlp.json,2025-11-22T09:49:44.424143,1.241683154981434,,,,,0.0508,0.1895,24374.298891977476,14.6,63.8,49.2,3183.2,Medium,True
mlp.json,2025-11-22T09:49:49.093929,1.1341783086916957,,,,,0.0786,0.0967,20315.971871188412,13.7,66.9,43.7,3053.0,Medium,True
mlp.json,2025-11-22T09:49:53.643798,1.8449196028535917,,,,,0.0934,0.1561,14588.136160670147,2.1,56.5,59.8,3018.9,Medium,True
mlp.json,2025-11-22T09:49:58.243998,1.6774176198221937,,,,,0.0813,0.1089,23325.709097501,3.8,68.6,54.7,3500.1,Medium,True
mlp.json,2025-11-22T09:50:03.034127,0.9320839586501966,,,,,0.0981,0.1337,12808.81460338949,12.2,57.3,48.5,2855.0,Medium,True
mlp.json,2025-11-22T09:50:07.593969,0.5170639102139929,,,,,0.1335,0.0528,15963.592483770335,4.3,66.9,45.6,2922.4,Medium,True
mlp.json,2025-11-22T09:50:12.219174,0.7542501231278416,,,,,0.1133,0.0898,14876.903806925744,18.5,57.7,44.5,3307.7,Medium,True
mlp.json,2025-11-22T09:50:17.003885,1.836777623818047,,,,,0.0706,0.0726,12834.167227458396,20.0,69.1,47.3,3171.8,Medium,True
mlp.json,2025-11-22T09:50:21.574265,1.7146746165503737,,,,,0.0778,0.1978,22555.999357402303,2.0,56.1,45.2,2894.2,Medium,True
mlp.json,2025-11-22T09:50:26.164132,1.1535152517076939,,,,,0.1298,0.1169,12118.948654407723,15.7,73.7,42.1,2955.7,Medium,True
mlp.json,2025-11-22T09:50:30.953852,0.5210766334370405,,,,,0.1467,0.1468,15510.470327395486,14.6,65.6,40.5,3234.1,Medium,True
mlp.json,2025-11-22T09:50:35.514298,0.855263888435821,,,,,0.1016,0.0787,10902.298616373597,24.4,72.2,45.4,3318.3,Medium,True
mlp.json,2025-11-22T09:50:40.164425,1.852176160331434,,,,,0.1441,0.0199,16809.71264734374,2.0,66.6,47.2,3474.5,Medium,True
mlp.json,2025-11-22T09:50:44.917513,0.7046019635512021,,,,,0.1133,0.1874,21249.48085609322,15.7,74.6,48.5,3366.2,Medium,True
mlp.json,2025-11-22T09:50:49.443740,1.2293710154571094,,,,,0.1107,0.0487,11279.31961323528,8.3,71.1,44.2,2826.0,Medium,True
mlp.json,2025-11-22T09:50:54.014254,1.0835825890171031,,,,,0.0831,0.167,13269.36674558801,6.2,55.2,56.5,3551.8,Medium,True
mlp.json,2025-11-22T09:50:58.833933,1.1061017161672186,,,,,0.1422,0.036,20308.11762058352,13.7,67.6,47.7,3450.3,Medium,True
mlp.json,2025-11-22T09:51:03.424275,1.1159989753707282,,,,,0.0888,0.1637,12531.514211691927,11.9,66.3,55.6,3367.7,Medium,True
mlp.json,2025-11-22T09:51:08.003892,0.9878526901657889,,,,,0.1364,0.1196,14666.860614376368,2.3,74.2,54.9,2845.3,Medium,True
mlp.json,2025-11-22T09:51:12.773970,1.7864042742495883,,,,,0.0807,0.0925,20811.205018403954,14.3,53.0,57.0,3172.2,Medium,True
mlp.json,2025-11-22T09:51:17.293877,0.9453642450698991,,,,,0.1351,0.1787,18955.91258709396,2.0,52.1,48.6,3358.9,Medium,True
mlp.json,2025-11-22T09:51:21.937954,0.7861119569159107,,,,,0.1042,0.0394,11896.919143238872,2.1,64.1,52.5,3181.0,Medium,True
mlp.json,2025-11-22T09:51:26.723837,1.2311110390155235,,,,,0.1074,0.1721,21866.590369811933,14.5,53.4,52.6,2889.1,Medium,True
mlp.json,2025-11-22T09:51:31.254690,1.3592609231054156,,,,,0.0534,0.0856,15685.201987622608,6.2,69.0,41.7,3367.8,Medium,True
mlp.json,2025-11-22T09:51:35.814176,1.6984114422604246,,,,,0.1159,0.0836,13267.927269465494,0.0,55.3,51.3,3346.3,Medium,True
mlp.json,2025-11-22T09:51:40.650564,1.6775216191961106,,,,,0.0957,0.0689,14431.0684097844,16.0,51.1,47.8,3263.0,Medium,True
mlp.json,2025-11-22T09:51:45.195416,1.4759075819227068,,,,,0.1256,0.0237,17934.510404567787,10.6,69.0,48.9,2806.4,Medium,True
mlp.json,2025-11-22T09:51:49.824197,0.5074016716775838,,,,,0.0779,0.1234,11143.449842441098,1.9,53.2,57.1,3136.1,Medium,True
mlp.json,2025-11-22T09:51:54.631459,1.1733075555072698,,,,,0.1386,0.0674,23031.608768366543,12.5,71.0,44.9,3022.6,Medium,True
mlp.json,2025-11-22T09:51:59.183924,1.923310171106475,,,,,0.1135,0.1432,14575.978269788233,8.7,69.2,45.5,3105.7,Medium,True
mlp.json,2025-11-22T09:52:03.748023,1.9899689420474245,,,,,0.093,0.0825,24382.66105130167,0.0,62.7,52.4,3467.3,Medium,True
mlp.json,2025-11-22T09:52:08.577074,0.8549088887274313,,,,,0.059,0.1934,15899.352857788042,14.8,73.4,59.8,3170.2,Medium,True
mlp.json,2025-11-22T09:52:13.143911,1.7056417715188423,,,,,0.09,0.1552,13507.253632170148,6.4,50.3,56.3,3493.9,Medium,True
mlp.json,2025-11-22T09:52:17.659918,1.483544237544021,,,,,0.1202,0.1075,12904.00484168284,2.1,59.3,52.4,3350.6,Medium,True
mlp.json,2025-11-22T09:52:22.563858,0.8054386657104741,,,,,0.0931,0.1022,23227.352020633858,13.7,54.0,53.2,3080.3,Medium,True
mlp.json,2025-11-22T09:52:27.214052,0.6555868313929217,,,,,0.0647,0.1375,17535.008478050266,11.3,53.0,48.7,3506.9,Medium,True
mlp.json,2025-11-22T09:52:31.755858,1.5036660111301603,,,,,0.1283,0.0376,23506.536347571986,4.0,54.3,46.5,3126.4,Medium,True
mlp.json,2025-11-22T09:52:36.543908,0.7719836472241379,,,,,0.1054,0.148,15099.440345376293,13.7,71.1,57.1,3521.8,Medium,True
mlp.json,2025-11-22T09:52:41.034030,1.5707970778648732,,,,,0.1382,0.052,15445.699569183305,6.5,53.6,45.6,2913.7,Medium,True
mlp.json,2025-11-22T09:52:45.516973,0.8095774304903198,,,,,0.0855,0.0791,10853.588640145008,10.6,50.9,44.7,3497.1,Medium,True
mlp.json,2025-11-22T09:52:50.087467,1.9747421178176126,,,,,0.1421,0.1202,18566.083102854023,3.5,58.5,53.8,3324.4,Medium,True
mlp.json,2025-11-22T09:52:54.643771,0.7591790499250077,,,,,0.0727,0.1092,13215.812764222366,18.9,52.6,43.0,3418.4,Medium,True
mlp.json,2025-11-22T09:52:59.234120,1.4082724652069913,,,,,0.0564,0.1672,22699.72709422344,15.2,56.2,54.9,2941.9,Medium,True
mlp.json,2025-11-22T09:53:03.798362,0.9175000091234768,,,,,0.1029,0.0703,24320.453935325415,0.0,56.1,56.6,3403.2,Medium,True
mlp.json,2025-11-22T09:53:08.633681,0.6108016447005178,,,,,0.0995,0.0162,15404.263091135374,18.2,55.0,44.5,3016.3,Medium,True
mlp.json,2025-11-22T09:53:13.187889,1.9739208586931505,,,,,0.1075,0.0115,24354.677262720346,6.7,69.0,54.4,2843.1,Medium,True
mlp.json,2025-11-22T09:53:17.783926,0.8884183267771615,,,,,0.0795,0.0199,18821.664724330665,0.0,56.8,55.3,3371.5,Medium,True
mlp.json,2025-11-22T09:53:22.563692,1.9139683279399051,,,,,0.1031,0.1686,11601.633673792732,16.3,75.0,51.3,3055.5,Medium,True
